date,ticker,ml_datadate,ml_available_from,ml_bucket,ml_model,ml_score,ml_ensemble_score,z_ml_score,mom_20d,mom_60d,vol_20d,drawdown_60d,z_mom_20d,z_mom_60d,z_vol_20d,z_drawdown_60d,technical_score,z_technical_score,finrl_score,rank,selected,finrobot_score,finrobot_decision,finrobot_multiplier,finrobot_rationale,initial_weight,after_finrobot_raw_weight,after_finrobot_weight
2026-03-20,AMAT,2025-12-31,2026-03-01,growth_tech,Stacking,0.0509808336413558,0.012428836859274,0.0935699267397076,-0.0488038976128681,0.3802760707391159,0.0310477379304897,-0.1777693880304336,-0.16160070713591,2.796255428396204,1.392855043570174,0.1398378753859602,0.7191046480873771,1.5318252263901608,0.668872046599889,5,1,0.7038,keep,1.0,"quality=0.70, valuation=0.85, catalyst=0.54, risk=0.70",0.2,0.2,0.20408163265306123
2026-03-27,CSCO,2025-12-31,2026-03-01,growth_tech,Stacking,0.0590826365815586,0.070124973416022,0.5015279028891857,0.0057890595963838,0.0379492180028309,0.0162882990038066,-0.1357455048233351,1.58471820410081,0.769917347481956,-0.3794623084031373,0.7442013764589516,1.0346978371653743,1.6357424872345296,0.9552137366273232,1,1,0.7332,keep,1.0,"quality=0.63, valuation=0.87, catalyst=0.75, risk=0.85",0.2,0.2,0.2127659574468085
2026-03-27,NFLX,2025-12-31,2026-03-01,growth_tech,Stacking,0.0654009384477764,0.0734972715633914,0.8196795119900585,-0.0291978140166979,-0.0037321228265825,0.0134807555383413,-0.1909129812078149,0.8720662150958184,0.5215270037035764,-0.7509649358019478,0.1418814680010081,0.6581938245049721,1.0405314140094148,0.9080202727978012,2,1,0.7544,keep,1.0,"quality=0.83, valuation=0.71, catalyst=0.62, risk=0.78",0.2,0.2,0.2127659574468085
2026-03-27,ISRG,2025-12-31,2026-03-01,defensive,RF,0.082257447572457,0.0506139720082004,1.6684717374002926,-0.1009910530421935,-0.2095070118535872,0.0136170393916746,-0.2364678716318959,-0.5902992181362557,-0.7047410195723648,-0.7329314448843071,-0.3554879827749453,-0.4083881256496784,-0.6456163185160735,0.7428365150337461,3,1,0.5537,reduce,0.7,"quality=0.77, valuation=0.24, catalyst=0.39, risk=0.70",0.2,0.13999999999999999,0.14893617021276592
2026-03-27,GOOGL,2025-12-31,2026-03-01,growth_tech,Stacking,0.0785743041074396,0.0756372014050388,1.483010826421994,-0.1194088376369413,-0.1252729030048935,0.0161278013831135,-0.2012188078455234,-0.9654533679373049,-0.2027672625278773,-0.4006998381198358,0.0293621909953565,-0.3941086942421679,-0.6230421216753751,0.6405896471830462,4,1,0.7349,keep,1.0,"quality=0.82, valuation=0.61, catalyst=0.69, risk=0.78",0.2,0.2,0.2127659574468085
2026-03-27,AMAT,2025-12-31,2026-03-01,growth_tech,Stacking,0.0509808336413558,0.012428836859274,0.0935699267397076,-0.0943593218293891,0.2985749086222213,0.0338760912098784,-0.1777693880304338,-0.4552166585564119,2.3230560805993137,1.9478074543170336,0.285383552168045,0.3673502018564443,0.580739913902736,0.288437921604919,5,1,0.7038,keep,1.0,"quality=0.70, valuation=0.85, catalyst=0.54, risk=0.70",0.2,0.2,0.2127659574468085
2026-04-02,GOOGL,2025-12-31,2026-03-01,growth_tech,Stacking,0.0785743041074396,0.0756372014050388,1.483010826421994,-0.0162915258366066,-0.0584138010833915,0.021915692297175,-0.2036645805550897,0.4780572082281322,0.0495486405946967,0.2077168299515429,0.0031177781581634,0.1777191608224817,0.2229400077884249,0.9789824989685664,1,1,0.7349,keep,1.0,"quality=0.82, valuation=0.61, catalyst=0.69, risk=0.78",0.2,0.2,0.20408163265306123
2026-04-02,NFLX,2025-12-31,2026-03-01,growth_tech,Stacking,0.0654009384477764,0.0734972715633914,0.8196795119900585,-0.0051426289830832,0.088361853297308,0.0170806396472395,-0.1638928931599738,0.6795804474867254,1.011097313833684,-0.4371614220661195,0.4538252968666681,0.7366729818330644,0.924120278012306,0.8614558183989576,2,1,0.7544,keep,1.0,"quality=0.83, valuation=0.71, catalyst=0.62, risk=0.78",0.2,0.2,0.20408163265306123
2026-04-02,ISRG,2025-12-31,2026-03-01,defensive,RF,0.082257447572457,0.0506139720082004,1.6684717374002926,-0.0898530376202408,-0.2374630582089174,0.0152050374466396,-0.2367163752742236,-0.8516128330470465,-1.1234291012515332,-0.687321069990426,-0.3714374233531771,-0.667890900493609,-0.8378365161570537,0.665948435977354,3,1,0.5537,reduce,0.7,"quality=0.77, valuation=0.24, catalyst=0.39, risk=0.70",0.2,0.13999999999999999,0.14285714285714285
2026-04-02,CSCO,2025-12-31,2026-03-01,growth_tech,Stacking,0.0590826365815586,0.070124973416022,0.5015279028891857,-0.0070218725741334,0.0560703933477197,0.0178587690844588,-0.1357455048233352,0.6456119516974134,0.7995512600791495,-0.3333779087006304,0.7728019454885459,0.6653746025606168,0.8346799432912861,0.6347887190500259,4,1,0.7332,keep,1.0,"quality=0.63, valuation=0.87, catalyst=0.75, risk=0.85",0.2,0.2,0.20408163265306123
2026-04-02,META,2025-12-31,2026-03-01,growth_tech,Stacking,0.0852794337558717,0.0890262086826096,1.8206407516847432,-0.1296125471065344,-0.1296783834869611,0.0299321321269804,-0.2873317605654019,-1.5702906760910849,-0.4173160104144388,1.2769146400144142,-0.9450297501364596,-1.0602170450972956,-1.3299905041050102,0.5603882493688419,5,1,0.8343,strong_keep,1.2,"quality=0.87, valuation=0.82, catalyst=0.84, risk=0.70",0.2,0.24,0.24489795918367346
2026-04-10,NFLX,2025-12-31,2026-03-01,growth_tech,Stacking,0.0654009384477764,0.0734972715633914,0.8196795119900585,0.0922490171016228,0.1405004703751504,0.016609980300621,-0.1433088876799797,0.6883717347318441,0.9479332625392948,-0.6052559331784925,0.6700895470284147,0.7649226804611061,1.0030363691459596,0.8930222548524189,1,1,0.7544,keep,1.0,"quality=0.83, valuation=0.71, catalyst=0.62, risk=0.78",0.2,0.2,0.20408163265306123
2026-04-10,GOOGL,2025-12-31,2026-03-01,growth_tech,Stacking,0.0785743041074396,0.0756372014050388,1.483010826421994,0.0450996639497258,-0.0550843848661447,0.0229213863906656,-0.20366458055509,0.2565075898323163,-0.1756735195834699,0.2276822214202716,-0.1513787219282148,-0.0081729013271501,-0.0107170534773935,0.8855196744622388,2,1,0.7349,keep,1.0,"quality=0.82, valuation=0.61, catalyst=0.69, risk=0.78",0.2,0.2,0.20408163265306123
2026-04-10,META,2025-12-31,2026-03-01,growth_tech,Stacking,0.0852794337558717,0.0890262086826096,1.8206407516847432,-0.0121921160693355,-0.0010945767343011,0.03360303025795,-0.2873317605654021,-0.2682560375284625,0.1344901406222514,1.6373758148860962,-1.2901268707361762,-0.4348499251001291,-0.5702148741790432,0.8642985013392288,3,1,0.8343,strong_keep,1.2,"quality=0.87, valuation=0.82, catalyst=0.84, risk=0.70",0.2,0.24,0.24489795918367346
2026-04-10,ISRG,2025-12-31,2026-03-01,defensive,RF,0.082257447572457,0.0506139720082004,1.6684717374002926,-0.0597784016383865,-0.197928181192129,0.0144528156539364,-0.1758358565573387,-0.7041222616103961,-0.9962905256294028,-0.8899444343366401,0.2273827940236945,-0.4741206440615839,-0.6217102218357556,0.7523989537058733,4,1,0.5537,reduce,0.7,"quality=0.77, valuation=0.24, catalyst=0.39, risk=0.70",0.2,0.13999999999999999,0.14285714285714285
2026-04-10,AMAT,2025-12-31,2026-03-01,growth_tech,Stacking,0.0509808336413558,0.012428836859274,0.0935699267397076,0.1844812857576276,0.3119960679670812,0.035226995423357,-0.1818711605766222,1.5331725044676747,1.9331507341107093,1.8516961309469584,0.1452395775485448,1.0266412968386285,1.3462256841117124,0.5946322296885095,5,1,0.7038,keep,1.0,"quality=0.70, valuation=0.85, catalyst=0.54, risk=0.70",0.2,0.2,0.20408163265306123
2026-04-17,META,2025-12-31,2026-03-01,growth_tech,Stacking,0.0852794337558717,0.0890262086826096,1.8206407516847432,0.1349101268157002,0.1242813289740851,0.0329655325587836,-0.2873317605654023,0.3837315788473714,0.6054498503564445,1.28280659688593,-1.3504481692632826,0.0379342727044863,0.0521357995789162,1.1132387708424123,1,1,0.8343,strong_keep,1.2,"quality=0.87, valuation=0.82, catalyst=0.84, risk=0.70",0.2,0.24,0.24489795918367346
2026-04-17,GOOGL,2025-12-31,2026-03-01,growth_tech,Stacking,0.0785743041074396,0.0756372014050388,1.483010826421994,0.112493039571798,0.0412342400161001,0.0238865404573646,-0.2036645805550896,0.1738280932285437,-0.0307051003409568,0.1302665444105607,-0.2171649405081025,0.0175279764596882,0.0240899588307697,0.8994424793855041,2,1,0.7349,keep,1.0,"quality=0.82, valuation=0.61, catalyst=0.69, risk=0.78",0.2,0.2,0.20408163265306123
2026-04-17,ISRG,2025-12-31,2026-03-01,defensive,RF,0.082257447572457,0.0506139720082004,1.6684717374002926,-0.0223365936371996,-0.1040310312061451,0.0161338425235799,-0.1478602953847193,-1.0886557284809415,-1.1434620026230395,-0.8539060139104563,0.5387116226610745,-0.6537169279577646,-0.8984501957597829,0.6417029641362624,3,1,0.5537,reduce,0.7,"quality=0.77, valuation=0.24, catalyst=0.39, risk=0.70",0.2,0.13999999999999999,0.14285714285714285
2026-04-17,CSCO,2025-12-31,2026-03-01,growth_tech,Stacking,0.0590826365815586,0.070124973416022,0.5015279028891857,0.1045390020892031,0.1767859338139106,0.0180202519816936,-0.1357455048233352,0.09935007678626,1.0076441322073575,-0.6144342276639873,0.7028080934804074,0.554861420484718,0.7625859611918363,0.6059511262102459,4,1,0.7332,keep,1.0,"quality=0.63, valuation=0.87, catalyst=0.75, risk=0.85",0.2,0.2,0.20408163265306123
2026-04-17,NFLX,2025-12-31,2026-03-01,growth_tech,Stacking,0.0654009384477764,0.0734972715633914,0.8196795119900585,0.0607150623994503,0.1399952772117603,0.0279128649850011,-0.1191361101836199,-0.3109975118341398,0.7258213900675732,0.6413915933727501,0.9277845822618562,0.1262082010102677,0.1734570087673961,0.5611905107009936,5,1,0.7544,keep,1.0,"quality=0.83, valuation=0.71, catalyst=0.62, risk=0.78",0.2,0.2,0.20408163265306123
2026-04-24,META,2025-12-31,2026-03-01,growth_tech,Stacking,0.0852794337558717,0.0890262086826096,1.8206407516847432,0.2328415392221177,0.0102851906244749,0.0267880840277665,-0.2873317605654021,0.4098445333285652,-0.2561996518237341,0.2448546443528382,-1.9264096705478584,-0.1551012285145924,-0.2252131499929952,1.0022991910136478,1,1,0.8343,strong_keep,1.2,"quality=0.87, valuation=0.82, catalyst=0.84, risk=0.70",0.2,0.24,0.24489795918367346
2026-04-24,GOOGL,2025-12-31,2026-03-01,growth_tech,Stacking,0.0785743041074396,0.0756372014050388,1.483010826421994,0.2259717265928438,0.0256909461018914,0.0196317847302761,-0.2036645805550896,0.372397176943393,-0.1583052907461538,-0.5924212848441827,-0.5133386397794399,0.1310813477648867,0.1903353282123095,0.96594062713812,2,1,0.7349,keep,1.0,"quality=0.82, valuation=0.61, catalyst=0.69, risk=0.78",0.2,0.2,0.20408163265306123
2026-04-24,ISRG,2025-12-31,2026-03-01,defensive,RF,0.082257447572457,0.0506139720082004,1.6684717374002926,0.0291751441337664,-0.0762776386534804,0.0240451828910363,-0.1121662773027255,-0.7003412158514506,-0.8062546541671941,-0.0760605385485695,1.031993731581029,-0.4477171613587098,-0.6501031176940713,0.741041795362547,3,1,0.5537,reduce,0.7,"quality=0.77, valuation=0.24, catalyst=0.39, risk=0.70",0.2,0.13999999999999999,0.14285714285714285
2026-04-24,AMD,2025-12-31,2026-03-01,growth_tech,Stacking,0.042997717610379,0.0282379879955183,-0.3084116918458253,0.7068753509644967,0.3761572762488567,0.0369637436310726,-0.2428027500431416,2.993803375422154,2.0686986052481067,1.4353910508637318,-1.1743506817062035,1.5888221362055188,2.3070329068333533,0.7377661476258461,4,1,0.6625,keep,1.0,"quality=0.74, valuation=0.30, catalyst=0.96, risk=0.62",0.2,0.2,0.20408163265306123
2026-04-24,TXN,2025-12-31,2026-03-01,growth_tech,Stacking,0.0503376708928014,0.0819699580222572,0.0611841262985528,0.4329146063353009,0.2904149282510124,0.0456496990963167,-0.1771716552915752,1.5004430476658814,1.5238572706673434,2.4516343815020396,-0.0658945499275918,0.7591926515818577,1.1023779124882829,0.4776616407744448,5,1,0.6337,keep,1.0,"quality=0.73, valuation=0.54, catalyst=0.42, risk=0.85",0.2,0.2,0.20408163265306123
